iter	RMSE
444	0.006132758037
445	0.006110732674
446	0.006088986418
447	0.00605210921
448	0.006030771666
449	0.006009703727
450	0.005975161176
451	0.005954467455
452	0.005937357744
453	0.005920441365
454	0.005886574995
455	0.005869922112
456	0.00585345671
457	0.005820146079
458	0.005791852151
459	0.005764005006
460	0.00573136697
461	0.005704087785
462	0.00567723749
463	0.005645249633
464	0.005618942787
465	0.005587466138
466	0.005561689206
467	0.005534487506
468	0.005506663979
469	0.005471236567
470	0.005446351231
471	0.005418597772
472	0.005391293153
473	0.005376165912
474	0.005347242182
475	0.005332334519
476	0.005317591234
477	0.00528822205
478	0.005263595421
479	0.005230152467
480	0.00520227621
481	0.005174868481
482	0.00516058209
483	0.005129066171
484	0.005115005984
485	0.00510110041
486	0.005068764072
487	0.005042215524
488	0.005028526586
489	0.005002511832
490	0.00497201844
491	0.004958592001
492	0.004933066377
493	0.004903044473
494	0.004889875079
495	0.004867677532
496	0.004836948013
497	0.004813011335
498	0.004788376102
499	0.004758325132
500	0.00473423162
501	0.004721510404
502	0.004697866031
503	0.004663876167
504	0.004630333491
505	0.004602320547
506	0.004579523497
507	0.004557109085
508	0.00452456331
509	0.004492445667
510	0.004460750355
511	0.004433832474
512	0.004402755569
513	0.00437209292
514	0.004345842093
515	0.004314058012
516	0.004288220949
517	0.004257122349
518	0.004231690836
519	0.004201263086
520	0.004182622664
521	0.004157697049
522	0.004131892156
523	0.00411381222
524	0.004088544717
525	0.004063976846
526	0.004034871734
527	0.004015479543
528	0.003990744505
529	0.003968380488
530	0.003941099634
531	0.003914176242
532	0.003893795116
533	0.003870037751
534	0.003847039223
535	0.003825641343
536	0.00379530052
537	0.00376955081
538	0.00374413904
539	0.003721763887
540	0.003702485968
541	0.003680030221
542	0.003657903828
543	0.003636401441
544	0.003607705739
545	0.003592404334
546	0.003571142039
547	0.003547319814
548	0.003525579297
549	0.003504589149
550	0.003477017209
551	0.003466124627
552	0.003445774571
553	0.003425660959
554	0.003404732494
555	0.003384659709
556	0.003374169434
557	0.003351876779
558	0.003332463574
559	0.003312267982
560	0.003302111322
561	0.003280486179
562	0.003260771535
563	0.003250857975
564	0.003232158179
565	0.003212856491
566	0.003203184691
567	0.003184867331
568	0.003165968218
569	0.003148802717
570	0.003128442828
571	0.003110699865
572	0.00309232201
573	0.003083148842
574	0.003065767599
575	0.00304777033
576	0.003031413796
577	0.003013961972
578	0.002995228483
579	0.00297605337
580	0.002958655586
581	0.002935624406
582	0.002919199221
583	0.002902215981
584	0.002890783374
585	0.002879896299
586	0.002863897061
587	0.002847181798
588	0.002831441556
589	0.002814968067
590	0.002799015434
591	0.002784287969
592	0.002762859718
593	0.002745416133
594	0.002729499166
595	0.002718851645
596	0.002703972479
597	0.002688281811
598	0.002674038925
599	0.002653577147
600	0.002638273753
601	0.002628017935
602	0.002611998611
603	0.002595621772
604	0.002580725577
605	0.002561164466
606	0.002547231325
607	0.002532688223
608	0.002522846052
609	0.002513140763
610	0.002498647307
611	0.002483595409
612	0.00247018261
613	0.00245596312
614	0.002440104765
615	0.002424399682
616	0.002415640086
617	0.002400147744
618	0.002384805105
619	0.002369610726
620	0.002354563183
621	0.002336812457
622	0.002324384417
623	0.002307010613
624	0.002293761525
625	0.002281700207
626	0.002264784278
627	0.00224890989
628	0.002240295594
629	0.002227496018
630	0.002211103295
631	0.002199631727
632	0.002191260836
633	0.002178812851
634	0.002162889675
635	0.002157813283
636	0.002145631822
637	0.002130049102
638	0.002125068143
639	0.00211314646
640	0.002097896677
641	0.00209300884
642	0.002088172483
643	0.002076522837
644	0.00206161944
645	0.002056873248
646	0.002045469888
647	0.002030884353
648	0.00202622619
649	0.00201591178
650	0.002008140577
651	0.001993896104
652	0.001989362208
653	0.001978374962
654	0.001973905778
655	0.001959984025
656	0.001950055485
657	0.001942591611
658	0.001932677906
659	0.00191913689
660	0.001914833388
661	0.001904295164
662	0.001891042822
663	0.001886818299
664	0.001879630746
665	0.001868802415
666	0.001855877075
667	0.001845707521
668	0.001833040927
669	0.001828978827
670	0.001816822835
671	0.001812847402
672	0.001802511792
673	0.001790218101
674	0.001786332256
675	0.001775530815
676	0.001771703365
677	0.001759679722
678	0.001755307741
679	0.001745482595
680	0.00173908846
681	0.00173044172
682	0.001718780589
683	0.001707647881
684	0.001701462461
685	0.001691225088
686	0.001685193411
687	0.001676924203
688	0.001665650979
689	0.001655940036
690	0.001646425965
691	0.001636539584
692	0.001627288586
693	0.0016182247
694	0.00160751608
695	0.001598656985
696	0.001592868129
697	0.001588723625
698	0.001584635301
699	0.001574609955
700	0.001571319422
701	0.001563757665
702	0.001554473521
703	0.001548912154
704	0.00154035732
705	0.001530166406
706	0.001526511181
707	0.001518136337
708	0.001508166279
709	0.001504597736
710	0.001497319315
711	0.00149161555
712	0.001487739461
713	0.001484254583
714	0.001476162991
715	0.001467509866
716	0.001461961943
717	0.00145344209
718	0.001446817772
719	0.001436786838
720	0.001427449683
721	0.00141970282
722	0.001409959349
723	0.001401797827
724	0.001392238871
725	0.001384201627
726	0.001374845348
727	0.001366962448
728	0.00135780437
729	0.00134915321
730	0.001341911071
731	0.001333003771
732	0.001325447771
733	0.001316729013
734	0.001308438958
735	0.001299916474
736	0.001292631443
737	0.001284571104
738	0.001276642443
739	0.001270001076
740	0.001262905746
741	0.001255164713
742	0.001248028674
743	0.001240255907
744	0.001233841316
745	0.001226405584
746	0.001219605917
747	0.001212729241
748	0.001206363982
749	0.001199634635
750	0.001192200412
751	0.001185092854
752	0.001178856415
753	0.001171587579
754	0.00116492805
755	0.001158542142
756	0.001155679305
757	0.001149315701
758	0.001144244711
759	0.001138844835
760	0.001132487054
761	0.001127559506
762	0.00112061576
763	0.001115361589
764	0.001110516059
765	0.001104379104
766	0.00110171584
767	0.00109701765
768	0.001092368997
769	0.001087276853
770	0.001080570201
771	0.001074757874
772	0.001069770568
773	0.001065283681
774	0.001060862892
775	0.001054346028
776	0.001047853181
777	0.001041512031
778	0.001035863467
779	0.001032120208
780	0.001027370249
781	0.001021936312
782	0.001017790678
783	0.001014198735
784	0.001008892812
785	0.001004740047
786	0.0009985379529
787	0.0009950474843
788	0.0009910053057
789	0.0009855541859
790	0.0009815950468
791	0.0009762338762
792	0.0009715170937
793	0.0009676558107
794	0.0009638192146
795	0.0009600436839
796	0.0009541849763
797	0.0009509008952
798	0.0009463185674
799	0.000943108068
800	0.0009394671377
801	0.0009358895413
802	0.0009307763266
803	0.0009276597841
804	0.0009241706708
805	0.0009185472383
806	0.0009151362268
807	0.000911083236
808	0.0009068570686
809	0.0009026031075
810	0.0008996118174
811	0.0008955213974
812	0.0008922262245
813	0.0008883741642
814	0.0008851349677
815	0.000880279021
816	0.0008747959364
817	0.0008700426665
818	0.0008659513271
819	0.0008607739552
820	0.0008576660341
821	0.0008539038836
822	0.0008494562338
823	0.0008448722964
824	0.0008396294383
825	0.0008356998658
826	0.000831210042
827	0.0008273863167
828	0.0008230032254
829	0.0008199048332
830	0.0008160342854
831	0.0008128232741
832	0.0008086346789
833	0.0008055081948
834	0.0008024373282
835	0.0007986932787
836	0.0007950496036
837	0.0007909509903
838	0.0007873928393
839	0.0007833718968
840	0.0007794137679
841	0.0007755175268
842	0.0007716822597
843	0.000767907065
844	0.0007644098976
845	0.0007607145813
846	0.0007589387077
847	0.0007556541139
848	0.0007520425723
849	0.0007485550416
850	0.000744516751
851	0.0007409856988
852	0.0007375101843
853	0.0007340893782
854	0.000730722462
855	0.0007274086284
856	0.000724068682
857	0.0007201646275
858	0.0007169062893
859	0.0007137147864
860	0.0007109714374
861	0.0007085974619
862	0.0007059098234
863	0.0007029704903
864	0.0007006602863
865	0.0006983805792
866	0.0006952766691
867	0.0006926735408
868	0.0006899056916
869	0.000687351097
870	0.0006846411149
871	0.0006816934685
872	0.0006784445795
873	0.0006757259911
874	0.0006736168739
875	0.000671535578
876	0.0006684076743
877	0.0006653458803
878	0.0006617046097
879	0.0006584055393
880	0.0006551710539
881	0.0006527683905
882	0.0006499820462
883	0.0006470128541
884	0.0006438776922
885	0.0006419833352
886	0.0006384106818
887	0.0006353600609
888	0.0006339824682
889	0.0006309980535
890	0.0006294328381
891	0.0006263956286
892	0.0006234069813
893	0.0006204661777
894	0.0006171182548
895	0.000614250545
896	0.0006114289423
897	0.0006086527583
898	0.0006056167105
899	0.0006028946197
900	0.0006000739679
901	0.0005978665014
902	0.0005952044348
903	0.0005922664322
904	0.0005896560746
905	0.0005870878214
906	0.0005842198486
907	0.0005817013682
908	0.0005792235448
909	0.0005776024702
910	0.0005751684558
911	0.0005727738052
912	0.0005704164974
913	0.0005677650909
914	0.000565816473
915	0.0005644815557
916	0.000562594741
917	0.0005612972454
918	0.0005600212489
919	0.0005568569401
920	0.0005542856249
921	0.0005530296313
922	0.0005512408886
923	0.0005481692006
924	0.0005456544186
925	0.000544432657
926	0.0005414070415
927	0.0005384447948
928	0.0005355446347
929	0.0005327053013
930	0.0005299255562
931	0.0005280551543
932	0.0005256423207
933	0.0005229393646
934	0.0005202931898
935	0.0005177404942
936	0.0005159348708
937	0.000514157308
938	0.0005124072776
939	0.0005100932397
940	0.0005075531265
941	0.0005046924466
942	0.0005029961367
943	0.0005012915889
944	0.0005001336553
945	0.0004984888426
946	0.000497363829
947	0.0004962574008
948	0.0004951009572
949	0.0004926590245
950	0.0004902685639
951	0.0004878985416
952	0.0004851546398
953	0.0004835235808
954	0.0004820476251
955	0.0004809273242
956	0.0004786287811
957	0.000476333762
958	0.0004747782932
959	0.0004732634705
960	0.0004721772887
961	0.000470770487
962	0.0004681288094
963	0.0004670654507
964	0.0004648360842
965	0.0004620983547
966	0.0004610564066
967	0.0004583716763
968	0.0004568334525
969	0.0004558127285
970	0.0004530799078
971	0.0004516017252
972	0.000450113318
973	0.0004487101688
974	0.0004461142158
975	0.0004446778688
976	0.0004421306234
977	0.0004406831252
978	0.000438378198
979	0.0004373969854
980	0.0004361225142
981	0.0004351642933
982	0.0004338370676
983	0.0004312624087
984	0.0004298539435
985	0.0004276287585
986	0.0004266983548
987	0.0004242636932
988	0.0004224927137
989	0.0004207527097
990	0.0004198457312
991	0.0004186591135
992	0.000417773348
993	0.0004153123444
994	0.0004137783965
995	0.0004124433268
996	0.0004101062554
997	0.0004084360357
998	0.0004067950465
999	0.000405570177
